licitacao;proponente; situacao
63919;18862806000154;0
63919;25242664000198;0
63919;32235260000132;1
64319;16737759000191;0
64319;5329135000380;1
64519;13440646000131;1
64519;13258973000177;1
64519;7865242000197;1
64519;35422021000180;1
68219;7580742000182;1
68919;30220989000100;0
68919;25008219000168;0
68919;29972807000178;1
69019;21062777000150;0
69019;4949494000106;0
69019;17572003000100;0
69019;19918905000173;0
69019;11427407000116;0
69019;18995457000149;0
69019;4679119000193;1
71919;19840864000140;0
71919;20385922000171;0
71919;25030121000107;0
71919;7833113000117;0
71919;10359279000158;0
71919;17774486000118;0
71919;29979149000146;0
71919;27834453000170;0
71919;24294897000171;0
71919;29250038000102;0
71919;13864189000102;0
71919;24084386000125;0
71919;32194799000190;1
71919;18658386000199;1
71919;23140495000150;1
71919;8829277000133;1
74019;13626917000148;1
74019;12734018000104;1
76419;8134975000114;1
76619;70097142000102;1
78419;11426166000190;1
79019;19835542000102;0
79019;40964066000116;0
79019;22526394000159;0
79019;4826424000160;0
79019;32056101000170;1
80119;597918000160;1
86819;26156923000120;1
86819;7788510000114;1
86819;17227485000153;1
55319;4826424000160;0
55319;17428078000104;0
55319;30531122000175;0
55319;4603900000184;0
55319;13697291000160;1
55319;19580923000198;1
55319;22526394000159;1
55319;29903019000120;1
91919;14088010000135;1
92319;10714416000125;1
93219;12710916000114;1
93219;31499939000176;1
93219;9478023000180;1
93219;8160290000142;1
97219;17109704000108;1
56019;8568388000133;1
56019;4302243000135;1
99419;5453608000195;0
99419;24758964000161;1
100419;20256412000102;0
100419;29884994000138;0
100419;11150150000106;1
102719;4918161000110;1
102819;5797987000130;1
103019;27106131000104;1
103419;7144552000112;1
103519;4612555000145;1
103619;22526394000159;1
103619;19296355000106;1
103619;22570237000140;1
103619;20413221000107;1
103619;3546167000140;1
104819;29246080000141;1
104819;29468685000187;1
104819;29432506000151;1
104919;9109547000102;0
104919;12710916000114;0
104919;7897039000100;1
105019;70092275000188;1
105519;27220692000130;0
105519;24433249000159;1
105719;5301712000164;1
105719;22526394000159;1
105719;9004901000126;1
106119;70092275000188;1
106119;10649272000170;1
106519;14402409000149;1
107219;35419936000136;1
108919;22763480000185;1
109019;29410698000103;1
109319;5301712000164;1
109419;3936626000283;1
109819;27834708000102;1
110319;26513238000104;1
113619;31932782000120;1
114919;30676883000115;0
114919;18920924000171;0
114919;5881170000146;0
114919;15161782000118;1
114919;17440965000106;1
116619;8778201000126;1
116619;26942958000195;1
116619;15218561000139;1
116619;8160290000142;1
116619;3246587000101;1
116619;10831701000126;1
116619;63478895000194;1
116719;26995267000150;0
116719;26513238000104;1
116819;2527531000162;0
116819;31499939000176;1
116819;12710916000114;1
116819;3246587000101;1
116819;9478023000180;1
