protocolo;numero_licitacao;modalidade;cd_ugestora;valor_licitado;ano_homologacao;cnpj_proponente;valor_proposta;situacao_proposta
Doc. 31760/19;00005/2019;Pregao Presencial;301046;29916000;2019;94024060001-75;691900;1
Doc. 31760/19;00005/2019;Pregao Presencial;301046;29916000;2019;94928000001-41;33104400;1
Doc. 31770/19;00013/2019;Pregao Presencial;201108;2400000;2019;92866910001-06;14225830;1
Doc. 31775/19;00011/2019;;201099;25800000;2019;23751990001-68;520524;1
Doc. 31776/19;00032/2019;Pregao Presencial;201078;10560000;2019;81942700001-92;14825000;1
Doc. 31776/19;00032/2019;Pregao Presencial;201078;4895000;2019;189954570001-49;9207750;1
Doc. 31776/19;00032/2019;Pregao Presencial;201078;10560000;2019;199189050001-73;11716650;1
Doc. 31776/19;00032/2019;Pregao Presencial;201078;10560000;2019;254264640001-95;8413000;1
Doc. 31776/19;00032/2019;Pregao Presencial;201078;900000;2019;283025340001-91;12922360;1
Doc. 31776/19;00032/2019;Pregao Presencial;201078;4699000;2019;298058800001-55;11540000;1
Doc. 31779/19;00001/2019;Tomada de Precos;101137;4895000;2019;130881130001-32;4680000;0
Doc. 31779/19;00001/2019;Tomada de Precos;101137;4895000;2019;218545370001-99;4560000;1
Doc. 31781/21;00012/2021;Pregao Presencial;601075;1400;2021;219096600001-60;21000000;1
Doc. 31782/19;00002/2019;Tomada de Precos;101137;27435000;2019;130881130001-32;3000000;1
Doc. 31793/20;00015/2020;Pregao Presencial;201068;2139600;2020;167828790001-00;91000000;0
Doc. 31793/20;00015/2020;Pregao Presencial;201068;2139600;2020;193826780001-04;73500000;0
Doc. 31793/20;00015/2020;Pregao Presencial;201068;2139600;2020;216363410001-28;14700000;0
Doc. 31793/20;00015/2020;Pregao Presencial;201068;2139600;2020;261433320001-19;19600000;0
Doc. 31794/20;00015/2020;Pregao Presencial;601068;11861434;2020;167828790001-00;91000000;0
Doc. 31794/20;00015/2020;Pregao Presencial;601068;1574110;2020;193826780001-04;73500000;0
Doc. 31794/20;00015/2020;Pregao Presencial;601068;5577600;2020;216363410001-28;14700000;0
Doc. 31794/20;00015/2020;Pregao Presencial;601068;5577600;2020;261433320001-19;19600000;0
Doc. 31795/19;00007/2019;Pregao Presencial;201202;27435000;2019;34676840001-24;34380263;1
Doc. 31795/19;00007/2019;Pregao Presencial;201202;27435000;2019;54570260001-87;13901728;1
Doc. 31796/19;00016/2019;Pregao Presencial;201046;21682311;2019;32789680001-72;37800000;1
Doc. 31797/19;00008/2019;Pregao Presencial;201202;21682311;2019;131731400001-03;11824840;1
Doc. 31802/19;00017/2019;Pregao Presencial;201046;16958000;2019;216522710001-00;16320000;1
Doc. 31802/19;00017/2019;Pregao Presencial;201046;21682311;2019;311722010001-08;18600000;0
Doc. 31823/19;00011/2019;Pregao Presencial;201004;15188245;2019;89795270001-11;8379700;1
Doc. 31826/19;21301/2019;Tomada de Precos;201050;15188245;2019;189574240001-04;24108649;1
Doc. 31827/19;00002/2019;Tomada de Precos;201219;15188245;2019;275123890001-00;49550806;1
Doc. 31827/20;00003/2020;Tomada de Precos;201055;78214766;2020;298792670001-82;4000000;1
Doc. 31838/19;00045/2019;Pregao Presencial;201141;2000000;2019;201758470001-14;28000000;1
Doc. 31838/20;00027/2020;Pregao Presencial;201179;19000000;2020;91819050001-80;5832000;1
Doc. 31842/20;00019/2020;Pregao Presencial;201146;960000;2020;164175770001-33;5739800;0
Doc. 31842/20;00019/2020;Pregao Presencial;201146;4000000;2020;277064290001-55;4330000;0
Doc. 31842/20;00019/2020;Pregao Presencial;201146;19554400;2020;284429000001-08;4840000;1
Doc. 31842/20;00019/2020;Pregao Presencial;201146;19554400;2020;295528270001-90;4141000;0
Doc. 31842/20;00019/2020;Pregao Presencial;201146;19554400;2020;299774810001-71;5980000;0
Doc. 31842/20;00019/2020;Pregao Presencial;201146;19554400;2020;329251680001-02;4140000;0
Doc. 31842/20;00019/2020;Pregao Presencial;201146;500000;2020;370563720001-40;6740000;0
Doc. 31844/19;00003/2019;Tomada de Precos;201119;2250000;2019;147682470001-67;10000000;1
Doc. 31847/19;00010/2019;Pregao Presencial;201119;49981790;2019;34021780001-57;12643400;1
Doc. 31847/19;00010/2019;Pregao Presencial;201119;49981790;2019;40634410001-93;2204000;1
Doc. 31847/19;00010/2019;Pregao Presencial;201119;150000;2019;132589730001-77;24757500;1
Doc. 31847/20;00021/2020;Pregao Presencial;201219;2380000;2020;127918000002-38;8880000;1
Doc. 31847/20;00021/2020;Pregao Presencial;201219;101633951;2020;225062560001-08;9000000;0
Doc. 31848/19;00011/2019;Pregao Presencial;201119;49981790;2019;152185610001-39;798260;1
Doc. 31848/19;00011/2019;Pregao Presencial;201119;5668400;2019;185448640001-30;1414300;1
Doc. 31848/19;00011/2019;Pregao Presencial;201119;5668400;2019;279856640001-03;3575070;1
Doc. 31853/20;00017/2020;Pregao Presencial;201174;15491450;2020;35382670001-25;1580000;1
Doc. 31853/20;00017/2020;Pregao Presencial;201174;15491450;2020;150240210001-14;14000000;1
Doc. 31853/20;00017/2020;Pregao Presencial;201174;3284702;2020;228258720001-21;4720000;1
Doc. 31864/20;00021/2020;Pregao Presencial;201128;2400000;2020;86060710001-44;3500000;1
Doc. 31867/20;00019/2020;Pregao Presencial;201128;2930162;2020;109544500001-77;2400000;1
Doc. 31868/19;00015/2019;Pregao Presencial;201191;17280000;2019;213078820001-02;7253340;1
Doc. 31868/19;00015/2019;Pregao Presencial;201191;300000;2019;247791860001-97;7087000;1
Doc. 31883/19;00014/2019;Pregao Presencial;201037;17280000;2019;114791140001-82;41580080;1
Doc. 31883/19;00014/2019;Pregao Presencial;201037;12632400;2019;232490380001-06;44041148;1
Doc. 31888/19;00019/2019;Pregao Presencial;201156;9818900;2019;24454900001-65;17221220;1
Doc. 31888/19;00019/2019;Pregao Presencial;201156;12632400;2019;92866910001-06;22696656;1
Doc. 31893/19;00021/2019;Pregao Presencial;201011;9818900;2019;184019240001-65;4900000;1
Doc. 31904/19;00011/2019;Pregao Presencial;201110;9818900;2019;117552540001-36;14475000;1
Doc. 31907/20;00017/2020;Pregao Presencial;201112;38150000;2020;212329270001-27;12952500;1
Doc. 31910/21;00024/2021;Pregao Presencial;201086;2614735;2021;176906490001-84;8280000;1
Doc. 31913/19;00001/2019;Tomada de Precos;201104;7500000;2019;76093110001-00;48639951;0
Doc. 31913/19;00001/2019;Tomada de Precos;201104;9818900;2019;137774030001-93;42194836;0
Doc. 31913/19;00001/2019;Tomada de Precos;201104;4770000;2019;174402860001-29;37379899;1
Doc. 31913/19;00001/2019;Tomada de Precos;201104;9818900;2019;202564120001-02;42044543;0
Doc. 31913/19;00001/2019;Tomada de Precos;201104;4770000;2019;265209260001-00;40016646;0
Doc. 31913/19;00001/2019;Tomada de Precos;201104;9818900;2019;288516700001-30;38642323;0
Doc. 31929/19;00024/2019;Pregao Presencial;201022;16844975;2019;83177110001-04;9000000;1
Doc. 31930/19;00025/2019;Pregao Presencial;201022;16028675;2019;29773620001-62;7810720;1
Doc. 31930/19;00025/2019;Pregao Presencial;201022;16028675;2019;87782010001-26;3819000;1
Doc. 31930/19;00025/2019;Pregao Presencial;201022;3025000;2019;108317010001-26;1027200;1
Doc. 31930/19;00025/2019;Pregao Presencial;201022;16844975;2019;202268460001-51;355000;1
Doc. 31930/19;00025/2019;Pregao Presencial;201022;16028675;2019;407871520001-09;1013500;1
Doc. 31932/19;00019/2019;Pregao Presencial;201170;9800650;2019;113385380001-27;2682400;1
Doc. 31932/19;00019/2019;Pregao Presencial;201170;9800650;2019;131106330001-02;13995200;1
Doc. 31937/20;00013/2020;Pregao Presencial;201174;38150000;2020;107548280001-99;12720000;1
Doc. 31974/19;00004/2019;Pregao Presencial;601116;7200000;2019;267628330001-83;7200000;1
Doc. 31974/20;00036/2020;Pregao Presencial;201212;38150000;2020;58289780001-60;4350000;1
Doc. 32004/19;04014/2019;Pregao Eletronico;201095;2696987;2019;25175530001-41;21176100;1
Doc. 32006/19;00017/2019;Pregao Presencial;201017;2696987;2019;78635440001-26;3830500;1
Doc. 32008/19;00047/2019;Pregao Presencial;201141;26073378;2019;292179550001-87;7800000;1
Doc. 32008/19;00047/2019;Pregao Presencial;201141;2696987;2019;333265550001-87;6800000;1
Doc. 32018/19;00007/2019;Pregao Presencial;601218;26073378;2019;104824920001-52;3480000;1
Doc. 32036/21;00019/2021;;201127;2614735;2021;92343990001-40;680000;1
Doc. 32045/21;00026/2021;Pregao Presencial;201026;2614735;2021;247475190001-04;2940000;1
Doc. 32062/19;00048/2019;Pregao Presencial;201082;201277300;2019;135193540001-99;4200000;1
Doc. 32069/19;00049/2019;Pregao Presencial;201082;201277300;2019;93292590001-55;1149500;1
Doc. 32092/20;00017/2020;Pregao Presencial;201084;4046820;2020;141396270001-32;1700000;1
Doc. 32110/19;00017/2019;Pregao Presencial;201053;43156800;2019;53416990001-77;3750000;1
Doc. 32110/19;00017/2019;Pregao Presencial;201053;46386370;2019;102313570001-34;4500000;1
Doc. 32110/19;00017/2019;Pregao Presencial;201053;46386370;2019;320063650001-10;1100000;1
Doc. 32116/20;00016/2020;Pregao Presencial;201174;166155860;2020;271304350001-07;10575000;1
Doc. 32125/19;00019/2019;Pregao Presencial;201017;19795360;2019;196678870001-02;6400000;1
Doc. 32144/20;00022/2020;Pregao Presencial;201155;971661804;2020;700975300011-57;28300000;1
Doc. 32184/19;00010/2019;Pregao Presencial;201045;19795360;2019;34676840001-24;6998475;1
Doc. 32184/19;00010/2019;Pregao Presencial;201045;16571850;2019;326745980001-90;1550360;1
Doc. 32197/19;25013/2019;Pregao Presencial;603050;16571850;2019;53017120001-64;27164403;1
Doc. 32197/19;25013/2019;Pregao Presencial;603050;16571850;2019;144026470001-54;23768500;1
Doc. 32197/19;25013/2019;Pregao Presencial;603050;16571850;2019;182961530001-93;27028000;1
Doc. 32207/19;00042/2019;Pregao Presencial;201078;16571850;2019;23230330001-06;13000000;0
Doc. 32207/19;00042/2019;Pregao Presencial;201078;17535000;2019;167379780002-51;12500000;1
Doc. 32207/19;00042/2019;Pregao Presencial;201078;31300000;2019;237235020001-46;7616000;1
Doc. 32207/19;00042/2019;Pregao Presencial;201078;16571850;2019;411367300001-00;5984680;0
Doc. 32237/19;00022/2019;Pregao Presencial;201220;3150000;2019;132589730001-77;20787600;1
Doc. 32237/19;00022/2019;Pregao Presencial;201220;9000000;2019;700954010002-39;10033600;1
Doc. 32259/19;00014/2019;Pregao Presencial;201044;2086442;2019;109544500001-77;2340000;1
Doc. 32264/19;00001/2019;Tomada de Precos;101153;2086442;2019;78042580001-90;2800000;1
Doc. 32282/20;00011/2020;Pregao Presencial;201149;10449000;2020;89238150001-54;10200000;1
Doc. 32295/21;00001/2021;;101107;3622310;2021;75531290001-76;2790000;0
Doc. 32295/21;00001/2021;;101107;3622310;2021;91643690001-04;2610000;0
Doc. 32295/21;00001/2021;;101107;3622310;2021;91969740001-67;2250000;1
Doc. 32307/19;00010/2019;Tomada de Precos;201155;8805330;2019;75885580001-89;20559574;1
Doc. 32314/19;00011/2019;Tomada de Precos;201155;13325135;2019;102910980001-37;25695809;1
Doc. 32348/19;00013/2019;Pregao Presencial;201186;64671600;2019;124618650001-34;6300000;1
Doc. 32348/19;00013/2019;Pregao Presencial;201186;3000000;2019;266652130001-26;5400000;0
Doc. 32367/19;00011/2019;Pregao Presencial;303050;64671600;2019;188970670001-36;8258000;1
Doc. 32367/19;00011/2019;Pregao Presencial;303050;64671600;2019;237235020001-46;10234910;0
Doc. 32373/20;00031/2020;Pregao Presencial;201009;1;2020;323676720001-26;8500000;1
Doc. 32373/20;00031/2020;Pregao Presencial;201009;100;2020;345621440001-53;7500000;1
Doc. 32374/20;00032/2020;Pregao Presencial;201009;11180250;2020;323676720001-26;2376000;1
Doc. 32375/19;00005/2019;Pregao Presencial;601116;1800000;2019;86747520001-40;12242000;1
Doc. 32375/19;00005/2019;Pregao Presencial;601116;700000;2019;87782010001-26;8587800;1
Doc. 32375/19;00005/2019;Pregao Presencial;601116;62811800;2019;123053870001-73;12484750;1
Doc. 32375/19;00005/2019;Pregao Presencial;601116;1760000;2019;152185610001-39;12978350;1
Doc. 32385/19;00006/2019;Pregao Presencial;601116;22753932;2019;701065130001-67;3130520;1
Doc. 32408/19;00014/2019;Pregao Presencial;201130;22753932;2019;91008170001-06;2397450;1
Doc. 32408/19;00014/2019;Pregao Presencial;201130;22753932;2019;195020910001-91;3279400;1
Doc. 32410/20;00022/2020;Pregao Presencial;201086;11180250;2020;271974520001-61;4200000;1
Doc. 32485/19;00027/2019;Pregao Presencial;201022;11500580;2019;49494940001-06;14412620;0
Doc. 32508/21;00014/2021;;201137;4063260;2021;13271110001-70;4200000;1
Doc. 32508/21;00014/2021;;201137;3622310;2021;197714890001-23;4500000;0
Doc. 32508/21;00014/2021;;201137;4063260;2021;246602450001-03;4900000;0
Doc. 32514/19;00021/2019;Pregao Presencial;201099;40243060;2019;309160710001-08;8220000;1
Doc. 32519/20;00014/2020;Pregao Presencial;201122;11180250;2020;109060800002-83;7020000;1
Doc. 32519/20;00014/2020;Pregao Presencial;201122;11180250;2020;153612280001-84;14559750;1
Doc. 32521/19;00020/2019;Pregao Presencial;201170;40243060;2019;26203270001-91;7682000;1
Doc. 32521/19;00020/2019;Pregao Presencial;201170;40243060;2019;113385380001-27;12981900;1
Doc. 32527/19;00071/2019;Pregao Presencial;201057;3143520;2019;39655170001-03;2560000;0
Doc. 32527/19;00071/2019;Pregao Presencial;201057;6273900;2019;103190760001-38;5280000;0
Doc. 32527/19;00071/2019;Pregao Presencial;201057;39699125;2019;229863860001-95;1988000;1
Doc. 32529/19;00069/2019;Pregao Presencial;201057;39699125;2019;178943820001-47;2442350;1
Doc. 32529/19;00069/2019;Pregao Presencial;201057;39699125;2019;280381500001-03;686320;1
Doc. 32529/19;00069/2019;Pregao Presencial;201057;39699125;2019;296845330001-11;17406960;1
Doc. 32532/19;00068/2019;Pregao Presencial;201057;39699125;2019;11425170001-88;14012115;1
Doc. 32532/19;00068/2019;Pregao Presencial;201057;11535800;2019;173895920001-88;13091338;1
Doc. 32541/20;00022/2020;Pregao Presencial;201128;11180250;2020;75531290001-76;2960000;1
Doc. 32547/19;00059/2019;Pregao Presencial;201057;11535800;2019;39655170001-03;23002445;1
Doc. 32547/19;00059/2019;Pregao Presencial;201057;11535800;2019;293128960001-26;1520000;1
Doc. 32548/19;00030/2019;Pregao Presencial;201157;11535800;2019;184834430001-46;3060000;0
Doc. 32548/19;00030/2019;Pregao Presencial;201157;8465700;2019;301058980001-23;3060000;1
Doc. 32556/19;00016/2019;Pregao Presencial;201213;42762850;2019;102453080001-50;30960000;1
Doc. 32579/19;00001/2019;Tomada de Precos;101139;42762850;2019;274991250001-64;7560000;1
Doc. 32590/19;00016/2019;;602061;29012130;2019;105925700001-71;428500;0
Doc. 32590/19;00016/2019;;602061;8095000;2019;168260430001-60;244120;1
Doc. 32590/19;00016/2019;;602061;4800000;2019;195809230001-98;315810;0
Doc. 32601/19;00025/2019;Pregao Presencial;201103;22648395;2019;33953960001-01;18952595;1
Doc. 32601/19;00025/2019;Pregao Presencial;201103;22648395;2019;84490960001-81;11774650;1
Doc. 32601/19;00025/2019;Pregao Presencial;201103;21226290;2019;180447110001-23;20832855;0
Doc. 32601/19;00025/2019;Pregao Presencial;201103;22648395;2019;229198690001-77;17204665;1
Doc. 32601/19;00025/2019;Pregao Presencial;201103;21226290;2019;283025340001-91;13216170;0
Doc. 32601/19;00025/2019;Pregao Presencial;201103;3477111;2019;326745980001-90;19327450;0
Doc. 32601/19;00025/2019;Pregao Presencial;201103;22648395;2019;372275500001-58;12041640;1
Doc. 32604/19;04014/2019;Pregao Eletronico;609095;22648395;2019;25175530001-41;21176100;1
Doc. 32608/20;00015/2020;Pregao Presencial;201166;11180250;2020;266181460001-99;1900000;1
Doc. 32630/19;00026/2019;Pregao Presencial;201103;21000000;2019;77567770001-20;16717000;1
Doc. 32637/19;25014/2019;Pregao Presencial;603050;486500;2019;72208830001-94;9595000;1
Doc. 32637/19;25014/2019;Pregao Presencial;603050;486500;2019;88292770001-33;41843000;0
Doc. 32637/19;25014/2019;Pregao Presencial;603050;6600000;2019;186583860001-99;40106000;0
Doc. 32637/19;25014/2019;Pregao Presencial;603050;12080278;2019;204672200001-37;26420000;0
Doc. 32637/19;25014/2019;Pregao Presencial;603050;486500;2019;231404950001-50;22855000;1
Doc. 32637/19;25014/2019;Pregao Presencial;603050;3260800;2019;322210980001-01;30216000;0
Doc. 32644/20;00046/2020;Pregao Eletronico;201050;11180250;2020;10913100001-21;40272997;1
Doc. 32644/20;00046/2020;Pregao Eletronico;201050;11180250;2020;21519400001-07;564200000;0
Doc. 32644/20;00046/2020;Pregao Eletronico;201050;11180250;2020;80846950001-49;21000;0
Doc. 32644/20;00046/2020;Pregao Eletronico;201050;11180250;2020;193838600001-80;65975285;0
Doc. 32644/20;00046/2020;Pregao Eletronico;201050;11180250;2020;207843130001-95;2621937;1
Doc. 32644/20;00046/2020;Pregao Eletronico;201050;11180250;2020;207951550001-79;728300000;0
Doc. 32644/20;00046/2020;Pregao Eletronico;201050;11180250;2020;244194450001-79;1568711;1
Doc. 32644/20;00046/2020;Pregao Eletronico;201050;11180250;2020;264695410001-57;4341646;1
Doc. 32644/20;00046/2020;Pregao Eletronico;201050;11180250;2020;293076710001-81;8925087;0
Doc. 32644/20;00046/2020;Pregao Eletronico;201050;11180250;2020;326729150001-30;3899841;0
Doc. 32647/20;00052/2020;Pregao Eletronico;201050;57959963;2020;22121190001-53;28560000;1
Doc. 32647/20;00052/2020;Pregao Eletronico;201050;29647478;2020;43753100001-41;43200000;0
Doc. 32647/20;00052/2020;Pregao Eletronico;201050;11180250;2020;82289790001-61;28560000;0
Doc. 32647/20;00052/2020;Pregao Eletronico;201050;11180250;2020;133927050001-43;28632000;0
Doc. 32647/20;00052/2020;Pregao Eletronico;201050;57959963;2020;146574440001-09;28646400;0
Doc. 32647/20;00052/2020;Pregao Eletronico;201050;2400000;2020;237823190001-11;28646784;0
Doc. 32653/21;00012/2021;Pregao Presencial;201112;12750000;2021;242796550001-09;8000000;1
Doc. 32710/21;00002/2021;Pregao Presencial;201117;3265875;2021;107150950001-83;3600000;1
Doc. 32712/21;00003/2021;Pregao Presencial;201117;13790000;2021;71056160001-76;9750000;1
Doc. 32713/19;00018/2019;Tomada de Precos;201033;4979000;2019;126814600001-01;4040000;1
Doc. 32724/19;00002/2019;Tomada de Precos;201196;4979000;2019;181274700001-86;61335881;1
Doc. 32728/21;00013/2021;Pregao Presencial;201103;13790000;2021;361237130001-90;5490000;1
Doc. 32757/21;00036/2021;Pregao Presencial;201034;16287168;2021;191677590001-91;2400000;1
Doc. 32765/19;00037/2019;Pregao Presencial;201014;7785000;2019;77567770001-20;5595000;1
Doc. 32768/19;00019/2019;Pregao Presencial;201184;7785000;2019;110542420001-84;15482348;1
Doc. 32768/19;00019/2019;Pregao Presencial;201184;7785000;2019;634788950001-94;19187565;1
Doc. 32770/19;04014/2019;Pregao Eletronico;602095;18600000;2019;25175530001-41;21176100;1
Doc. 32777/19;00038/2019;Pregao Presencial;601014;23000000;2019;152185610001-39;9441116;1
Doc. 32777/19;00038/2019;Pregao Presencial;601014;1400000;2019;634788950001-94;13065584;1
Doc. 32784/19;00017/2019;Pregao Presencial;201116;3600000;2019;33611540001-05;2030000;1
Doc. 32792/21;00010/2021;Pregao Presencial;201058;4079000;2021;107150950001-83;4200000;1
Doc. 32793/19;20632/2019;Pregao Presencial;201050;1300000;2019;17523060001-67;11600000;1
Doc. 32811/19;20633/2019;Pregao Presencial;201050;3500000;2019;210627770001-50;12142000;1
Doc. 32811/19;20633/2019;Pregao Presencial;201050;2750000;2019;237235020001-46;14732000;0
Doc. 32811/19;20633/2019;Pregao Presencial;201050;4200000;2019;268732360001-26;15510000;0
Doc. 32811/19;20633/2019;Pregao Presencial;201050;2400000;2019;299030190001-20;14732000;0
Doc. 32811/21;00023/2021;Pregao Presencial;201149;600000;2021;178980820001-36;4200000;1
Doc. 32819/19;00001/2019;Tomada de Precos;201093;26211300;2019;58811700001-46;43304323;1
Doc. 32819/19;00001/2019;Tomada de Precos;201093;26211300;2019;224555630001-07;42893972;1
Doc. 32819/19;00001/2019;Tomada de Precos;201093;26211300;2019;270591660001-30;10129815;0
Doc. 32819/19;00001/2019;Tomada de Precos;201093;26211300;2019;297693510001-43;44465516;0
Doc. 32819/19;00001/2019;Tomada de Precos;201093;26211300;2019;355900900001-00;50928825;0
Doc. 32824/19;00005/2019;Tomada de Precos;201075;26211300;2019;269796600001-50;6628766;1
Doc. 32833/21;00006/2021;Pregao Presencial;201150;1500000;2021;105652670001-80;2700000;1
Doc. 32849/19;00011/2019;Pregao Presencial;201107;26211300;2019;46547160001-63;17870070;1
Doc. 32850/19;00011/2019;Pregao Presencial;601107;26211300;2019;46547160001-63;5363100;1
Doc. 32851/19;00011/2019;Pregao Presencial;602107;26211300;2019;46547160001-63;1405250;1
Doc. 32858/19;00022/2019;Pregao Presencial;201130;26211300;2019;132589730001-77;33502400;1
Doc. 32858/19;00022/2019;Pregao Presencial;201130;26211300;2019;701117520001-05;15084000;1
Doc. 32871/19;00022/2019;Pregao Presencial;201152;26211300;2019;38170430001-52;1643600;1
Doc. 32871/19;00022/2019;Pregao Presencial;201152;26211300;2019;87782010001-26;2151500;1
Doc. 32871/19;00022/2019;Pregao Presencial;201152;26211300;2019;108317010001-26;422000;1
Doc. 32871/19;00022/2019;Pregao Presencial;201152;26211300;2019;202268460001-51;2883000;0
Doc. 32872/19;00023/2019;Pregao Presencial;201152;26211300;2019;38170430001-52;789220;1
Doc. 32872/19;00023/2019;Pregao Presencial;201152;26211300;2019;87782010001-26;3906000;1
Doc. 32872/19;00023/2019;Pregao Presencial;201152;26211300;2019;108317010001-26;7958300;1
Doc. 32872/19;00023/2019;Pregao Presencial;201152;26211300;2019;202268460001-51;1530800;1
Doc. 32872/19;00023/2019;Pregao Presencial;201152;26211300;2019;634788950001-94;250500;1
Doc. 32874/19;00024/2019;Pregao Presencial;201152;26211300;2019;38170430001-52;3465440;1
Doc. 32874/19;00024/2019;Pregao Presencial;201152;26211300;2019;108317010001-26;12320024;1
Doc. 32874/19;00024/2019;Pregao Presencial;201152;26211300;2019;202268460001-51;973498;1
Doc. 32874/19;00024/2019;Pregao Presencial;201152;26211300;2019;634788950001-94;289260;1
Doc. 32882/19;00014/2019;Pregao Presencial;201005;780000;2019;16225090001-39;23240000;1
Doc. 32882/19;00014/2019;Pregao Presencial;201005;26211300;2019;131885400001-92;23300000;1
Doc. 32884/19;00014/2019;Pregao Presencial;601005;111822788;2019;16225090001-39;23240000;1
Doc. 32884/19;00014/2019;Pregao Presencial;601005;6350000;2019;131885400001-92;23300000;1
Doc. 32886/19;00016/2019;Pregao Presencial;601005;42622400;2019;46754210001-73;2720000;1
Doc. 32886/19;00016/2019;Pregao Presencial;601005;215920871;2019;172509980001-85;1680000;1
Doc. 32886/19;00016/2019;Pregao Presencial;601005;215920871;2019;267628330001-83;3752000;1
Doc. 32886/19;00016/2019;Pregao Presencial;601005;2834256;2019;270909690001-57;6400000;0
Doc. 32886/19;00016/2019;Pregao Presencial;601005;47946305;2019;273806200001-50;3040000;1
Doc. 32886/19;00016/2019;Pregao Presencial;601005;1750000;2019;277557510001-74;4000000;1
Doc. 32886/19;00016/2019;Pregao Presencial;601005;111822788;2019;313573450001-20;3600000;0
Doc. 32886/19;00016/2019;Pregao Presencial;601005;111822788;2019;316205930001-12;4400000;0
Doc. 32889/19;00001/2019;Tomada de Precos;601047;47946305;2019;71560060001-00;12447184;1
Doc. 32890/19;00004/2019;Pregao Presencial;601047;47946305;2019;357152340008-76;17000000;1
Doc. 32892/19;00015/2019;Pregao Presencial;201007;47946305;2019;267201740001-12;10119648;1
Doc. 32894/19;00016/2019;Pregao Presencial;201195;29102000;2019;107190480001-08;1340000;1
Doc. 32895/19;00017/2019;Pregao Presencial;201195;29102000;2019;92007270001-97;20000000;1
Doc. 32896/19;00001/2019;Tomada de Precos;201042;29102000;2019;294953570001-70;48673332;1
Doc. 32898/19;00002/2019;Tomada de Precos;201012;29102000;2019;216013390001-13;12142955;1
Doc. 32927/19;00024/2019;Pregao Presencial;201178;9812455;2019;94780230001-80;6136000;1
Doc. 32927/19;00024/2019;Pregao Presencial;201178;9812455;2019;107190480001-08;6508000;1
Doc. 32927/19;00024/2019;Pregao Presencial;201178;9812455;2019;127109160001-14;5540000;1
Doc. 32927/19;00024/2019;Pregao Presencial;201178;9812455;2019;634788950001-94;6686000;1
Doc. 32946/19;00003/2019;Tomada de Precos;201122;25000000;2019;194208450001-64;17395622;1
Doc. 32949/21;00012/2021;Pregao Eletronico;201056;34413126;2021;206276810001-20;13500000;1
Doc. 32965/19;00010/2019;Pregao Presencial;201054;13940000;2019;40646410001-60;14396910;1
Doc. 32965/19;00010/2019;Pregao Presencial;201054;54210250;2019;87782010001-26;3901250;1
Doc. 32965/19;00010/2019;Pregao Presencial;201054;300000;2019;634788950001-94;473400;1
Doc. 32970/19;00011/2019;Pregao Presencial;201054;19856000;2019;40646410001-60;16914980;1
Doc. 32970/19;00011/2019;Pregao Presencial;201054;19856000;2019;634788950001-94;341540;1
Doc. 32972/19;00012/2019;Pregao Presencial;201054;19856000;2019;40646410001-60;8212000;1
Doc. 32972/19;00012/2019;Pregao Presencial;201054;19856000;2019;87782010001-26;2431250;1
Doc. 32972/19;00012/2019;Pregao Presencial;201054;19856000;2019;634788950001-94;140000;1
Doc. 32981/19;00053/2019;Pregao Presencial;201082;7843300;2019;79054120001-10;8228795;1
Doc. 32981/19;00053/2019;Pregao Presencial;201082;19856000;2019;136137390001-10;9671500;1
Doc. 32981/19;00053/2019;Pregao Presencial;201082;55000757;2019;189954570001-49;2757300;1
Doc. 32981/19;00053/2019;Pregao Presencial;201082;19856000;2019;283025340001-91;39050803;0
Doc. 32985/19;00050/2019;;201211;55000757;2019;86057740001-58;1759169;1
Doc. 32989/19;00054/2019;Pregao Presencial;201082;55000757;2019;17898220001-66;24759150;1
Doc. 32989/20;00018/2020;Pregao Presencial;201203;237729074;2020;87916590001-15;18850000;1
Doc. 32989/20;00018/2020;Pregao Presencial;201203;237729074;2020;92102190001-90;65000;1
Doc. 32989/20;00018/2020;Pregao Presencial;201203;237729074;2020;94780230001-80;125500;1
Doc. 32989/20;00018/2020;Pregao Presencial;201203;237729074;2020;95602670001-08;1135000;1
Doc. 32989/20;00018/2020;Pregao Presencial;201203;237729074;2020;266901730001-72;435000;1
Doc. 32989/20;00018/2020;Pregao Presencial;201203;237729074;2020;268891810001-42;480000;1
Doc. 32997/19;00001/2019;Chamada Publica;201069;55000757;2019;214738910001-73;13634000;1
Doc. 33005/19;00012/2019;Pregao Presencial;201069;47555481;2019;173404680001-28;1800000;1
Doc. 33005/19;00012/2019;Pregao Presencial;201069;47555481;2019;270909690001-57;2050000;1
Doc. 33005/19;00012/2019;Pregao Presencial;201069;1728000;2019;277557510001-74;3000000;1
Doc. 33005/19;00012/2019;Pregao Presencial;201069;24200000;2019;316205930001-12;1800000;0
Doc. 33010/19;00051/2019;Pregao Presencial;201082;13400000;2019;232417200001-44;13200000;1
Doc. 33018/19;09004/2019;;201095;8660000;2019;3944940031-51;102900;1
Doc. 33024/19;00006/2019;Pregao Presencial;201194;10000000;2019;16868140001-94;38043650;0
Doc. 33024/19;00006/2019;Pregao Presencial;201194;1200000;2019;49494940001-06;45336800;0
Doc. 33024/19;00006/2019;Pregao Presencial;201194;3600000;2019;50153560001-12;54236540;0
