protocolo;numero_licitacao;modalidade;cd_ugestora;valor_licitado;ano_homologacao;cnpj_proponente;valor_proposta;situacao_proposta
Doc. 54672/19;00037/2019;Pregao Presencial;201109;19709200;2019;5,81668E+12;18282700;Vencedora
Doc. 54672/19;00037/2019;Pregao Presencial;201109;19709200;2019;1,82962E+13;14030000;Vencedora
Doc. 54672/19;00037/2019;Pregao Presencial;201109;19709200;2019;2,10628E+13;13840100;Perdedora
Doc. 54676/19;00035/2019;Pregao Presencial;201178;5202864;2019;4,82642E+12;10595900;Vencedora
Doc. 54676/19;00035/2019;Pregao Presencial;201178;3450000;2019;2,9903E+13;5961000;Vencedora
Doc. 54680/21;00029/2021;Pregao Presencial;201145;3413916;2021;2,03014E+13;15600000;Perdedora
Doc. 54680/21;00029/2021;Pregao Presencial;201145;7920000;2021;2,14735E+13;19200000;Perdedora
Doc. 54680/21;00029/2021;Pregao Presencial;201145;21520260;2021;3,29252E+13;19200000;Perdedora
Doc. 54680/21;00029/2021;Pregao Presencial;201145;7920000;2021;4,28584E+13;7200000;Vencedora
Doc. 54680/21;00029/2021;Pregao Presencial;201145;7920000;2021;4,28681E+13;7200000;Vencedora
Doc. 54692/19;00002/2019;Pregao Eletronico;301095;49380000;2019;9,52555E+12;1820000;Perdedora
Doc. 54692/19;00002/2019;Pregao Eletronico;301095;49380000;2019;1,18412E+13;6363000;Perdedora
Doc. 54692/19;00002/2019;Pregao Eletronico;301095;49380000;2019;1,78927E+13;6300000;Perdedora
Doc. 54692/19;00002/2019;Pregao Eletronico;301095;49380000;2019;2,70445E+13;166500000;Perdedora
Doc. 54692/19;00002/2019;Pregao Eletronico;301095;49380000;2019;7,39328E+13;1363410;Vencedora
Doc. 54696/19;00038/2019;Pregao Presencial;201109;2068450;2019;1,035E+12;79358200;Vencedora
Doc. 54696/19;00038/2019;Pregao Presencial;201109;23560110;2019;4,67912E+12;67436778;Vencedora
Doc. 54696/19;00038/2019;Pregao Presencial;201109;23560110;2019;7,23965E+12;28024000;Vencedora
Doc. 54696/19;00038/2019;Pregao Presencial;201109;49380000;2019;8,4491E+12;23983600;Perdedora
Doc. 54696/19;00038/2019;Pregao Presencial;201109;2068450;2019;1,14274E+13;30990000;Vencedora
Doc. 54696/19;00038/2019;Pregao Presencial;201109;2068450;2019;2,10628E+13;48310100;Vencedora
Doc. 54696/19;00038/2019;Pregao Presencial;201109;2068450;2019;2,68732E+13;54785405;Vencedora
Doc. 54696/19;00038/2019;Pregao Presencial;201109;23560110;2019;4,09641E+13;37651900;Vencedora
Doc. 54697/19;00003/2019;Tomada de Precos;201147;12276718;2019;1,41024E+13;28454373;Vencedora
Doc. 54703/19;00002/2019;Tomada de Precos;201179;12276718;2019;1,94932E+13;3764630;Vencedora
Doc. 54705/19;00014/2019;Pregao Presencial;201202;12276718;2019;1,93218E+13;7154000;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;12276718;2019;4,76308E+11;2934373;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;27344816;2019;2,39308E+12;684000;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;12276718;2019;5,20742E+12;255300;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;27344816;2019;7,06548E+12;700000;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;27344816;2019;7,76605E+12;4912000;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;27344816;2019;9,47393E+12;59900;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;27344816;2019;9,63009E+12;134160;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;12276718;2019;1,51535E+13;6472126;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;27344816;2019;1,74739E+13;119792;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;12276718;2019;1,99108E+13;1095000;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;27344816;2019;2,19438E+13;417000;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;27344816;2019;2,48455E+13;7117140;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;27344816;2019;2,52351E+13;56000;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;12276718;2019;3,16582E+13;8423844;Vencedora
Doc. 54706/19;04056/2019;Pregao Eletronico;201095;27344816;2019;9,28238E+13;391998;Vencedora
Doc. 54710/19;00044/2019;Pregao Presencial;201179;27344816;2019;3,55868E+13;1686445;Vencedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;118791750;2019;4,44179E+12;14910448;Perdedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;19132472;2019;7,60931E+12;14821353;Perdedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;118791750;2019;1,05653E+13;11407887;Perdedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;118791750;2019;1,33511E+13;13425759;Perdedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;12779175;2019;1,78524E+13;14792520;Perdedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;118791750;2019;1,81381E+13;10828717;Vencedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;118791750;2019;2,17848E+13;14696355;Perdedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;118791750;2019;2,30117E+13;11337590;Perdedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;118791750;2019;2,65209E+13;11247026;Perdedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;118791750;2019;2,6942E+13;11577970;Perdedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;118791750;2019;2,79446E+13;14126117;Perdedora
Doc. 54712/19;00001/2019;Tomada de Precos;101183;118791750;2019;3,13816E+13;11002625;Perdedora
Doc. 54728/20;00013/2020;Pregao Presencial;601075;9277690;2020;3,55817E+13;4500000;Vencedora
Doc. 54737/19;00048/2019;Pregao Presencial;201157;118791750;2019;1,53481E+13;6760100;Vencedora
Doc. 54737/19;00048/2019;Pregao Presencial;201157;118791750;2019;2,86332E+13;8024900;Vencedora
Doc. 54737/19;00048/2019;Pregao Presencial;201157;118791750;2019;3,07124E+13;7921260;Vencedora
Doc. 54740/19;00049/2019;Pregao Presencial;201157;21607502;2019;1,68681E+12;8120000;Perdedora
Doc. 54740/19;00049/2019;Pregao Presencial;201157;12281960;2019;5,01536E+12;3676000;Perdedora
Doc. 54740/19;00049/2019;Pregao Presencial;201157;21607502;2019;1,9628E+13;3400000;Vencedora
Doc. 54740/19;00049/2019;Pregao Presencial;201157;12281960;2019;2,11879E+13;8676000;Perdedora
Doc. 54740/19;00049/2019;Pregao Presencial;201157;21607502;2019;2,99775E+13;6720000;Vencedora
Doc. 54740/19;00049/2019;Pregao Presencial;201157;21607502;2019;3,26746E+13;6154000;Vencedora
Doc. 54740/19;00049/2019;Pregao Presencial;201157;12281960;2019;3,29252E+13;7800000;Perdedora
Doc. 54747/19;00050/2019;Pregao Presencial;201157;21607502;2019;2,86332E+13;3318400;Vencedora
Doc. 54754/19;00051/2019;Pregao Presencial;201157;21607502;2019;2,86332E+13;2895900;Vencedora
Doc. 54763/19;00028/2019;Pregao Presencial;201039;21607502;2019;1,04601E+13;11367200;Vencedora
Doc. 54763/19;00028/2019;Pregao Presencial;201039;21607502;2019;1,07144E+13;12522150;Vencedora
Doc. 54764/19;00052/2019;Pregao Presencial;201157;21607502;2019;1,78305E+13;5940000;Perdedora
Doc. 54764/19;00052/2019;Pregao Presencial;201157;21607502;2019;1,84019E+13;6000000;Perdedora
Doc. 54764/19;00052/2019;Pregao Presencial;201157;2940000;2019;1,9666E+13;7800000;Perdedora
Doc. 54764/19;00052/2019;Pregao Presencial;201157;2940000;2019;2,65728E+13;6300000;Vencedora
Doc. 54767/19;00015/2019;Tomada de Precos;201039;10522250;2019;1,81275E+13;63065958;Vencedora
Doc. 54767/19;00015/2019;Tomada de Precos;201039;9344000;2019;1,97441E+13;63095254;Perdedora
Doc. 54779/19;00015/2019;Pregao Presencial;201131;7486091;2019;4,86666E+12;26400000;Vencedora
Doc. 54818/20;00029/2020;Pregao Presencial;201158;9277690;2020;6,18105E+12;7000000;Vencedora
Doc. 54818/20;00029/2020;Pregao Presencial;201158;9277690;2020;3,31485E+13;7000000;Vencedora
Doc. 54820/19;00025/2019;Pregao Presencial;201203;1433870;2019;2,84747E+13;2880000;Vencedora
Doc. 54831/19;00016/2019;Pregao Presencial;201168;1433870;2019;8,17063E+12;5307635;Vencedora
Doc. 54839/19;00048/2019;Pregao Presencial;201211;8700000;2019;2,82667E+13;7986000;Vencedora
Doc. 54840/19;00013/2019;Pregao Presencial;602168;1752000;2019;1,31276E+13;1208555;Vencedora
Doc. 54840/19;00013/2019;Pregao Presencial;602168;2610000;2019;2,39122E+13;884300;Vencedora
Doc. 54840/19;00013/2019;Pregao Presencial;602168;2760000;2019;2,83303E+13;69700;Vencedora
Doc. 54850/19;00010/2019;Tomada de Precos;201057;6840000;2019;3,06106E+13;12000000;Vencedora
Doc. 54852/19;00055/2019;Pregao Presencial;201208;23280000;2019;1,53481E+13;5046000;Vencedora
Doc. 54852/19;00055/2019;Pregao Presencial;201208;41790377;2019;2,75456E+13;5348700;Perdedora
Doc. 54885/21;00001/2021;Pregao Presencial;101072;7920000;2021;9,19697E+12;2040000;Vencedora
Doc. 54889/19;00002/2019;Leilao;201018;14232000;2019;2,42719E+13;320000;Vencedora
Doc. 54912/21;00016/2021;Pregao Presencial;201037;150000;2021;2,65132E+13;1900000;Vencedora
Doc. 54913/21;00030/2021;Pregao Presencial;201086;5170000;2021;1,11034E+13;5040000;Vencedora
Doc. 54917/20;00045/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);601099;96256717;2020;1,70429E+12;2970000;Vencedora
Doc. 54917/20;00045/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);601099;2408652;2020;3,24659E+12;3600000;Perdedora
Doc. 54917/20;00045/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);601099;8180000;2020;9,26083E+12;3356100;Perdedora
Doc. 54942/19;00033/2019;Pregao Presencial;201030;23280000;2019;1,19911E+13;49308000;Vencedora
Doc. 54960/19;00001/2019;Chamada Publica;201211;14000000;2019;1,03538E+12;18456250;Vencedora
Doc. 54960/19;00001/2019;Chamada Publica;201211;2800000;2019;4,21606E+12;18456250;Vencedora
Doc. 54968/19;00011/2019;Tomada de Precos;201200;40837800;2020;1,5003E+13;19794834;Vencedora
Doc. 54968/19;00011/2019;Tomada de Precos;201200;6000000;2020;2,46586E+13;21156788;Perdedora
Doc. 54968/19;00011/2019;Tomada de Precos;201200;7400000;2020;2,74504E+13;22858801;Perdedora
Doc. 54968/19;00011/2019;Tomada de Precos;201200;7400000;2020;2,77761E+13;20955766;Perdedora
Doc. 54968/19;00011/2019;Tomada de Precos;201200;4200000;2020;3,06221E+13;23800390;Perdedora
Doc. 54968/19;00011/2019;Tomada de Precos;201200;22000000;2020;3,25371E+13;22047158;Perdedora
Doc. 54968/19;00011/2019;Tomada de Precos;201200;40837800;2020;3,3777E+13;20437291;Perdedora
Doc. 54968/19;00011/2019;Tomada de Precos;201200;40837800;2020;3,55901E+13;21415449;Perdedora
Doc. 54972/21;00005/2021;Chamada Publica;201114;5170000;2021;2,33434E+13;8330000;Vencedora
Doc. 54980/19;00026/2019;Pregao Presencial;201006;40837800;2019;1,26738E+13;7872410;Vencedora
Doc. 54998/19;00013/2019;Pregao Presencial;602139;17692800;2019;3,96552E+12;1233200;Vencedora
Doc. 54998/19;00013/2019;Pregao Presencial;602139;20520000;2019;4,67912E+12;4982597;Vencedora
Doc. 54998/19;00013/2019;Pregao Presencial;602139;18336000;2019;5,92281E+12;5301000;Vencedora
Doc. 54998/19;00013/2019;Pregao Presencial;602139;3047250;2019;8,03631E+12;7517900;Perdedora
Doc. 54998/19;00013/2019;Pregao Presencial;602139;3047250;2019;1,27109E+13;3000000;Vencedora
Doc. 54998/19;00013/2019;Pregao Presencial;602139;1956250;2019;2,68732E+13;192000;Vencedora
Doc. 54998/19;00013/2019;Pregao Presencial;602139;3047250;2019;9,75329E+13;16119336;Perdedora
Doc. 54999/21;00017/2021;Pregao Presencial;201116;5170000;2021;3,53827E+12;3900000;Vencedora
Doc. 55007/21;00011/2021;Pregao Presencial;201134;5170000;2021;1,67474E+13;2490000;Vencedora
Doc. 55010/19;00044/2019;Pregao Presencial;201086;8176060;2019;4,67912E+12;238076;Vencedora
Doc. 55010/19;00044/2019;Pregao Presencial;201086;110466940;2019;9,47802E+12;381860;Vencedora
Doc. 55010/19;00044/2019;Pregao Presencial;201086;8176060;2019;1,0719E+13;5071400;Vencedora
Doc. 55010/19;00044/2019;Pregao Presencial;201086;18336000;2019;1,27109E+13;1983800;Vencedora
Doc. 55010/19;00044/2019;Pregao Presencial;201086;2100000;2019;2,09343E+13;540800;Vencedora
Doc. 55010/19;00044/2019;Pregao Presencial;201086;8176060;2019;2,10628E+13;1677100;Vencedora
Doc. 55011/21;00038/2021;Dispensa (Lei 14.133/21);201172;5170000;2021;9,19697E+12;3000000;Vencedora
Doc. 55021/19;00019/2019;Pregao Presencial;201204;47757340;2019;2,72841E+13;1032000;Vencedora
Doc. 55021/19;00019/2019;Pregao Presencial;201204;8400000;2019;2,74216E+13;1032000;Vencedora
Doc. 55021/19;00019/2019;Pregao Presencial;201204;8400000;2019;3,01156E+13;1080000;Vencedora
Doc. 55021/19;00019/2019;Pregao Presencial;201204;8400000;2019;3,01816E+13;1062000;Vencedora
Doc. 55044/19;00026/2019;Pregao Presencial;601200;8400000;2019;9,50823E+12;14429500;Vencedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;3800000;2019;4,44179E+12;27481159;Perdedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;2840000;2019;7,60931E+12;31591838;Perdedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;106574850;2019;1,08723E+13;32525575;Perdedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;3060000;2019;1,11706E+13;28268549;Perdedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;106574850;2019;1,24027E+13;32125570;Perdedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;11760000;2019;1,37218E+13;26684430;Vencedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;24832116;2019;1,74403E+13;30248350;Perdedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;3300000;2019;1,85787E+13;31415482;Perdedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;1500000;2019;2,12119E+13;31251553;Perdedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;821501;2019;2,40648E+13;32438580;Perdedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;3750000;2019;2,65209E+13;28293181;Perdedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;106574850;2019;2,97113E+13;24037358;Perdedora
Doc. 55050/19;00005/2019;Tomada de Precos;201036;3750000;2019;3,11722E+13;31125909;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;12692641;2019;4,44179E+12;23113156;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;4105000;2019;7,60931E+12;23700076;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;4549000;2019;9,18183E+12;20938460;Vencedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;11760000;2019;1,08723E+13;21093205;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;100;2019;1,11706E+13;21282329;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;12412000;2019;1,24027E+13;24199534;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;4105000;2019;1,37218E+13;23938583;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;10450000;2019;1,74403E+13;22737225;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;1440000;2019;1,7604E+13;23938583;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;4105000;2019;1,85787E+13;23981585;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;4105000;2019;2,12119E+13;23876026;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;38536178;2019;2,40648E+13;21145924;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;1540000;2019;2,65209E+13;21547069;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;38536178;2019;2,97113E+13;23206066;Perdedora
Doc. 55055/19;00006/2019;Tomada de Precos;201036;1540000;2019;3,11722E+13;23805903;Perdedora
Doc. 55062/19;00016/2019;Tomada de Precos;201178;4549000;2019;1,52338E+13;64664706;Perdedora
Doc. 55062/19;00016/2019;Tomada de Precos;201178;4549000;2019;1,85787E+13;63623877;Perdedora
Doc. 55062/19;00016/2019;Tomada de Precos;201178;54679643;2019;2,79446E+13;62978687;Vencedora
Doc. 55063/19;00006/2019;Tomada de Precos;201085;1760000;2019;2,93796E+13;8010000;Vencedora
Doc. 55063/19;00006/2019;Tomada de Precos;201085;54679643;2019;2,98781E+13;1260000;Vencedora
Doc. 55063/19;00006/2019;Tomada de Precos;201085;16000000;2019;3,11191E+13;2160000;Vencedora
Doc. 55063/19;00006/2019;Tomada de Precos;201085;1760000;2019;3,40336E+13;8010000;Vencedora
Doc. 55065/20;00010/2020;Inexigibilidade;201151;15956504;2020;2,49219E+13;10800000;Vencedora
Doc. 55080/19;00014/2019;Pregao Presencial;602139;13898500;2019;2,13639E+13;6519970;Vencedora
Doc. 55084/19;00030/2019;Pregao Presencial;201060;49618000;2019;2,69329E+13;5174600;Vencedora
Doc. 55085/19;00031/2019;Pregao Presencial;201060;14922000;2019;9,34146E+12;9170000;Vencedora
Doc. 55085/19;00031/2019;Pregao Presencial;201060;14922000;2019;1,95021E+13;7519500;Vencedora
Doc. 55085/19;00031/2019;Pregao Presencial;201060;49618000;2019;2,11879E+13;34209950;Perdedora
Doc. 55093/20;00041/2020;Pregao Presencial;201086;15956504;2020;2,10779E+13;720000;Vencedora
Doc. 55093/20;00041/2020;Pregao Presencial;201086;51469772;2020;2,7453E+13;800000;Vencedora
Doc. 55107/20;00007/2020;Pregao Eletronico;201170;51469772;2020;4,18924E+12;3000000;Perdedora
Doc. 55107/20;00007/2020;Pregao Eletronico;201170;492150;2020;8,22898E+12;2148000;Vencedora
Doc. 55107/20;00007/2020;Pregao Eletronico;201170;870000;2020;1,33181E+13;1200000;Perdedora
Doc. 55107/20;00007/2020;Pregao Eletronico;201170;1594800;2020;1,54557E+13;2760000;Perdedora
Doc. 55107/20;00007/2020;Pregao Eletronico;201170;870000;2020;2,37823E+13;3000000;Perdedora
Doc. 55107/20;00007/2020;Pregao Eletronico;201170;51469772;2020;2,69476E+13;4800000;Perdedora
Doc. 55107/20;00007/2020;Pregao Eletronico;201170;870000;2020;7,00431E+13;2400000;Perdedora
Doc. 55110/19;00041/2019;Pregao Presencial;201188;12028000;2019;9,18952E+12;4671900;Vencedora
Doc. 55110/19;00041/2019;Pregao Presencial;201188;12028000;2019;2,42854E+13;455550;Vencedora
Doc. 55129/21;00047/2021;Pregao Eletronico;201010;5170000;2021;2,32303E+12;31000000;Perdedora
Doc. 55129/21;00047/2021;Pregao Eletronico;201010;73281769;2021;1,77925E+13;29400000;Vencedora
Doc. 55161/21;00032/2021;Pregao Presencial;201017;73281769;2021;1,19551E+13;60000000;Vencedora
Doc. 55194/21;00025/2021;Pregao Presencial;201154;73281769;2021;8,03892E+12;10200000;Vencedora
Doc. 55218/21;00003/2021;Tomada de Precos;201215;73281769;2021;3,72838E+13;3840000;Vencedora
Doc. 55245/20;00008/2020;Pregao Presencial;201207;492150;2020;3,57152E+13;20000000;Vencedora
Doc. 55282/19;00028/2019;Pregao Presencial;201092;21521200;2019;8,16029E+12;4032500;Vencedora
Doc. 55282/19;00028/2019;Pregao Presencial;201092;21521200;2019;1,52186E+13;2799000;Vencedora
Doc. 55282/19;00028/2019;Pregao Presencial;201092;21521200;2019;3,01408E+13;28877200;Perdedora
Doc. 55284/19;00029/2019;Pregao Presencial;201092;4760000;2019;8,16029E+12;4795600;Vencedora
Doc. 55284/19;00029/2019;Pregao Presencial;201092;21521200;2019;1,52186E+13;3065800;Vencedora
Doc. 55290/19;00030/2019;Pregao Presencial;201092;920000;2019;8,16029E+12;3754600;Vencedora
Doc. 55290/19;00030/2019;Pregao Presencial;201092;4058000;2019;1,52186E+13;3259800;Vencedora
Doc. 55298/19;00006/2019;Pregao Presencial;601047;4058000;2019;1,77215E+13;3480000;Vencedora
Doc. 55303/19;00001/2019;Convite;201157;4058000;2019;9,13304E+12;6399370;Vencedora
Doc. 55303/19;00001/2019;Convite;201157;4058000;2019;1,0735E+13;7048855;Perdedora
Doc. 55303/19;00001/2019;Convite;201157;4058000;2019;1,74283E+13;6756619;Perdedora
Doc. 55303/19;00001/2019;Convite;201157;4058000;2019;2,09302E+13;7035415;Perdedora
Doc. 55303/19;00001/2019;Convite;201157;4058000;2019;2,6942E+13;7074337;Perdedora
Doc. 55314/19;00015/2019;Pregao Presencial;201087;4058000;2019;2,47263E+13;8834500;Vencedora
Doc. 55314/21;00044/2021;Pregao Presencial;201034;73281769;2021;1,31976E+12;13680000;Vencedora
Doc. 55315/19;00017/2019;Pregao Presencial;201168;4058000;2019;6,07469E+13;10000500;Vencedora
Doc. 55316/19;00016/2019;Pregao Presencial;201087;4058000;2019;2,47263E+13;14375500;Vencedora
Doc. 55319/21;00021/2021;Pregao Presencial;201193;73281769;2021;3,50083E+12;5280000;Vencedora
Doc. 55320/20;00028/2020;Pregao Presencial;201006;492150;2020;3,57152E+13;10450000;Vencedora
Doc. 55327/19;00025/2019;Pregao Presencial;201025;459900;2019;3,97718E+12;13300000;Vencedora
Doc. 55328/21;00021/2021;Pregao Presencial;601015;73281769;2021;2,06277E+13;7450000;Vencedora
Doc. 55329/19;00029/2019;Pregao Presencial;201025;459900;2019;4,82642E+12;350000;Vencedora
Doc. 55329/19;00029/2019;Pregao Presencial;201025;100000;2019;1,53481E+13;2537000;Vencedora
Doc. 55329/19;00029/2019;Pregao Presencial;201025;459900;2019;2,71362E+13;3486000;Vencedora
Doc. 55329/19;00029/2019;Pregao Presencial;201025;49845000;2019;3,07124E+13;1807750;Vencedora
Doc. 55340/19;00036/2019;Pregao Presencial;201088;6000000;2019;9,25163E+12;6000000;Vencedora
Doc. 55344/19;00024/2019;Pregao Presencial;201062;8907400;2019;1,83363E+13;15294370;Vencedora
Doc. 55345/19;00025/2019;Pregao Presencial;201062;8907400;2019;4,0677E+12;2460000;Vencedora
Doc. 55345/19;00025/2019;Pregao Presencial;201062;8907400;2019;7,55313E+12;2184000;Vencedora
Doc. 55346/19;10008/2019;Pregao Presencial;301062;8907400;2019;4,90616E+12;5821180;Perdedora
Doc. 55346/19;10008/2019;Pregao Presencial;301062;98111840;2019;1,84213E+13;1560000;Vencedora
Doc. 55346/19;10008/2019;Pregao Presencial;301062;9000000;2019;2,67834E+13;1484000;Vencedora
Doc. 55346/19;10008/2019;Pregao Presencial;301062;98111840;2019;2,71434E+13;2360000;Vencedora
Doc. 55346/19;10008/2019;Pregao Presencial;301062;7500000;2019;3,0155E+13;700000;Vencedora
Doc. 55347/19;00023/2019;Pregao Presencial;201062;122033965;2019;4,90616E+12;3625000;Vencedora
Doc. 55347/19;00023/2019;Pregao Presencial;201062;7937875;2019;1,26332E+13;1380000;Vencedora
Doc. 55347/19;00023/2019;Pregao Presencial;201062;122033965;2019;1,84213E+13;950000;Vencedora
Doc. 55347/19;00023/2019;Pregao Presencial;201062;7937875;2019;2,67188E+13;4695000;Vencedora
Doc. 55347/19;00023/2019;Pregao Presencial;201062;7937875;2019;2,71434E+13;340000;Vencedora
Doc. 55347/19;00023/2019;Pregao Presencial;201062;37390000;2019;3,0155E+13;240000;Vencedora
Doc. 55349/19;00031/2019;Pregao Presencial;201111;122033965;2019;6,07469E+13;11765000;Vencedora
Doc. 55350/19;00018/2019;Pregao Presencial;201019;122033965;2019;1,47203E+13;4380000;Vencedora
Doc. 55351/19;00009/2019;Tomada de Precos;201212;122033965;2019;1,58079E+13;52014310;Vencedora
Doc. 55352/19;00036/2019;Pregao Presencial;201022;99460393;2019;4,68595E+12;3025000;Vencedora
Doc. 55354/19;00022/2019;Pregao Presencial;201174;99460393;2019;2,15622E+13;7425000;Vencedora
Doc. 55355/19;00024/2019;Pregao Presencial;201174;99460393;2019;8,99319E+12;3839040;Vencedora
Doc. 55356/19;00021/2019;Pregao Presencial;201174;99460393;2019;3,25978E+13;15060000;Vencedora
Doc. 55356/19;00021/2019;Pregao Presencial;201174;99460393;2019;3,38473E+13;4860000;Vencedora
Doc. 55356/19;00021/2019;Pregao Presencial;201174;99460393;2019;3,38499E+13;4824000;Vencedora
Doc. 55356/19;00021/2019;Pregao Presencial;201174;99460393;2019;3,40324E+13;7440000;Vencedora
Doc. 55356/19;00021/2019;Pregao Presencial;201174;99460393;2019;3,40332E+13;7440000;Vencedora
Doc. 55357/19;00033/2019;Pregao Presencial;201103;99460393;2019;7,89704E+12;2800000;Perdedora
Doc. 55357/19;00033/2019;Pregao Presencial;201103;14813910;2019;1,27109E+13;3580000;Vencedora
Doc. 55358/19;00034/2019;Pregao Presencial;201103;52779640;2019;7,89704E+12;1200000;Perdedora
Doc. 55358/19;00034/2019;Pregao Presencial;201103;52779640;2019;1,27109E+13;1198000;Vencedora
Doc. 55361/19;00023/2019;Pregao Presencial;201174;52779640;2019;3,51735E+12;28474400;Vencedora
Doc. 55361/19;00023/2019;Pregao Presencial;201174;4620000;2019;1,04794E+13;25514400;Vencedora
Doc. 55361/20;00007/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);601052;4320000;2020;8,44944E+12;41960000;Perdedora
Doc. 55361/20;00007/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);601052;9490500;2020;3,3864E+13;41000000;Vencedora
Doc. 55362/19;00037/2019;Pregao Presencial;201181;22891200;2019;1,41408E+13;2128100;Vencedora
Doc. 55362/19;00037/2019;Pregao Presencial;201181;4620000;2019;1,86584E+13;1066000;Vencedora
Doc. 55363/19;00038/2019;Pregao Presencial;201181;19900000;2019;9,44248E+12;1380000;Vencedora
Doc. 55363/19;00038/2019;Pregao Presencial;201181;19900000;2019;1,81381E+13;1440000;Perdedora
Doc. 55365/19;00039/2019;Pregao Presencial;201181;1140879;2019;1,84218E+13;4080000;Vencedora
Doc. 55366/19;00012/2019;Tomada de Precos;601043;2400000;2019;1,05964E+13;3575000;Vencedora
Doc. 55367/19;00011/2019;Tomada de Precos;201043;1820000;2019;1,05964E+13;8580000;Vencedora
Doc. 55368/19;00027/2019;Pregao Presencial;201193;50000000;2019;6,09525E+12;5395000;Vencedora
Doc. 55369/19;00031/2019;Pregao Presencial;201092;2500000;2019;8,71183E+12;15647275;Perdedora
Doc. 55369/19;00031/2019;Pregao Presencial;201092;28740000;2019;9,23562E+12;14687200;Vencedora
Doc. 55374/19;00032/2019;Pregao Presencial;201092;4000000;2019;1,52186E+13;4613030;Vencedora
Doc. 55374/19;00032/2019;Pregao Presencial;201092;3465000;2019;2,73201E+13;5584238;Vencedora
Doc. 55381/19;00001/2019;Tomada de Precos;101151;3600000;2019;5,32033E+11;1250000;Vencedora
Doc. 55382/19;00002/2019;Tomada de Precos;101151;1998000;2019;7,84496E+12;1571500;Vencedora
Doc. 55383/19;00012/2019;Pregao Presencial;201175;1998000;2019;7,55313E+12;1360000;Vencedora
Doc. 55396/19;00029/2019;Pregao Presencial;201163;8663100;2019;2,76168E+13;25026000;Perdedora
